words	pos	ner
"['Ugh', 'I', ""DON'T"", 'HAVE', 'MY', 'EARPHONES', 'I', 'GUESS', 'I', ""WON'T"", 'B', 'TALKING', 'AND', 'DRIVING', 'TODAY', 'LOL', '....', 'Excuses', 'Excuses', 'Excuses', 'SMH']"	['NNP', 'PRP', 'VBP', 'VB', 'NNP', 'NNP', 'PRP', 'NNP', 'PRP', 'VBP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Now', 'off', 'for', 'Sushi', 'before', 'Sundown']	['RB', 'IN', 'IN', 'NNP', 'IN', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O']
['@GhostAdventures', 'Did', 'you', 'know', 'ur', 'new', 'season', 'starts', 'tonight', '?', 'jk', 'The', 'best', 'paranormal', 'show', '#Ghostadventures', '!']	['NNS', 'NNP', 'PRP', 'VBP', 'JJ', 'JJ', 'NN', 'VBZ', 'NN', '.', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'VBZ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['There', 'was', 'just', 'a', 'fire', 'at', 'work', '.', 'Today', 'is', 'looking', 'up', '.']	['EX', 'VBD', 'RB', 'DT', 'NN', 'IN', 'NN', '.', 'NN', 'VBZ', 'VBG', 'RP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['man', ',', 'why', 'you', 'have', 'to', 'grill', 'under', 'my', 'AC', 'unit', '.', '*turns', 'it', 'off*', 'On', 'a', 'happier', 'note', ',', ""IT'S"", 'BBQ', 'TIME', '.']"	['NN', ',', 'WRB', 'PRP', 'VBP', 'TO', 'VB', 'IN', 'PRP$', 'NNP', 'NN', '.', 'VBZ', 'PRP', 'VBZ', 'IN', 'DT', 'JJR', 'NN', ',', 'NNP', 'NNP', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Katie', 'up', '6-0', 'after', '1st']	['NNP', 'RP', 'JJ', 'IN', 'CD']	['B-person', 'O', 'O', 'O', 'O']
"['Morning', '.', 'Work', 'today', '.', 'Hope', 'I', 'get', 'lots', 'of', 'money', '.', ""They're"", 'going', 'to', 'be', 'in', 'a', 'bad', 'mood', 'due', 'to', '#geelong', '...', '#MelbourneTomorrow']"	['VBG', '.', 'NN', 'NN', '.', 'VBP', 'PRP', 'VBP', 'NNS', 'IN', 'NN', '.', 'NNP', 'VBG', 'TO', 'VB', 'IN', 'DT', 'JJ', 'NN', 'JJ', 'TO', 'VB', ':', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@jonasbrothers', 'concert', 'tomorrow', 'with', 'my', 'crazy', 'chicaaa']	['NNS', 'VBP', 'NN', 'IN', 'PRP$', 'JJ', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
['Man', ':', 'Hey', 'there', ',', 'havent', 'I', 'seen', 'you', 'some', 'place', 'before', '??', 'Woman', ':', 'Yes', ',', 'and', 'thats', 'why', 'I', 'dont', 'go', 'there', 'anymore']	['NN', ':', 'NNP', 'RB', ',', 'NN', 'PRP', 'VBN', 'PRP', 'DT', 'NN', 'IN', 'JJ', 'NNP', ':', 'UH', ',', 'CC', 'NNS', 'WRB', 'PRP', 'VBP', 'VB', 'RB', 'RB']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@Genuine', 'Will', 'I', 'be', 'seeing', 'you', 'at', '#typeamom', 'next', 'week', '?']	['NN', 'MD', 'PRP', 'VB', 'VBG', 'PRP', 'IN', 'NNP', 'JJ', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@aBaddBeautyy', ':', 'What', 'did', 'you', 'say', 'is', 'happening', 'at', 'your', 'house', 'tonite', '@FlyHighBird', '?', '*cough*', '--', '&gt;', '&gt;', '*cough*']	['NNP', 'NN', ':', 'WP', 'VBD', 'PRP', 'VBP', 'VBZ', 'VBG', 'IN', 'PRP$', 'NN', 'JJ', 'NN', '.', 'CD', ':', 'JJ', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['@tjmota', 'I', 'am', 'wishing', 'you', 'happy', 'birthday', 'now', ',', 'because', 'I', ""can't"", 'remember', 'when', 'your', 'birthday', 'really', 'is', 'except', 'that', 'it', ""'s"", 'around', 'now', '.']"	['NN', 'PRP', 'VBP', 'VBG', 'PRP', 'JJ', 'NN', 'RB', ',', 'IN', 'PRP', 'VBP', 'VB', 'WRB', 'PRP$', 'NN', 'RB', 'VBZ', 'IN', 'IN', 'PRP', 'VBZ', 'RB', 'RB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['RT', '@bieberswag', ':', ""you're"", 'a', 'belieber', 'when', 'you', 'know', 'the', 'word', 'believer', ""doesn't"", 'look', 'right', 'anymore', '.']"	['NNP', 'NN', ':', 'VB', 'DT', 'NN', 'WRB', 'PRP', 'VBP', 'DT', 'NN', 'NN', 'VBP', 'VB', 'JJ', 'RB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Wtf', '?', 'The', 'library', 'closes', 'on', 'Friday', '?']	['NNP', '.', 'DT', 'JJ', 'NNS', 'IN', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@skaffbm', 'love', 'that', 'sonngg', '!!', 'are', 'u', 'going', 'to', 'his', 'concert', 'when', 'he', 'goes', 'to', 'richmond', '??']	['NNS', 'VBP', 'IN', 'NN', 'NNS', 'VBP', 'JJ', 'VBG', 'TO', 'PRP$', 'NN', 'WRB', 'PRP', 'VBZ', 'TO', 'VB', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O']
['@jonronson', 'But', 'a', 'mess', 'on', 'one', 'day', 'may', 'not', 'a', 'mess', 'eternally', 'be', '.']	['NN', 'CC', 'DT', 'NN', 'IN', 'CD', 'NN', 'MD', 'RB', 'DT', 'NN', 'RB', 'VB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Great', '#fail', 'photo', 'from', '@joshbuisch', ',', 'who', 'gets', 'my', '#FF', 'vote', 'for', 'the', 'day', 'for', 'being', 'hilarious', '!', 'http://bit.ly/bA3lUl']	['NNP', 'JJ', 'NN', 'IN', 'NNP', ',', 'WP', 'VBZ', 'PRP$', 'JJ', 'NN', 'IN', 'DT', 'NN', 'IN', 'VBG', 'JJ', '.', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Awesome', 'day']	['NNP', 'NN']	['O', 'O']
"['3', 'an', 'a', 'half', 'days', 'then', ""I'm"", 'on', 'HOLIDAY', 'oh', 'yes', ""can't"", 'wait', ';-)', ';-)', ';-)']"	['CD', 'DT', 'DT', 'JJ', 'NNS', 'RB', 'NNP', 'IN', 'NNP', 'UH', 'VBP', 'JJ', 'JJ', 'JJ', 'JJ', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['RT', '@CocaineBesos', ':', 'Time', 'Is', 'Money', ',', ""Don't"", 'Have', 'Time', 'For', 'That', 'Other', 'Shit', '*']"	['NNP', 'NN', ':', 'NN', 'VBZ', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['@MiSS_SOTO', 'I', 'think', 'that', ""'s"", 'when', ""I'm"", 'gonna', 'be', 'there']"	['NN', 'PRP', 'VBP', 'DT', 'VBZ', 'WRB', 'NNP', 'RB', 'VB', 'RB']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Winner', 'will', 'be', 'chosen', 'Monday', 'morning', '.', 'Get', 'your', 'caption', 'in', 'the', 'funny', 'photo', 'caption', 'contest-', 'Nadal', 'and', 'Novak', 'in', 'the', 'tub', 'http://ow.ly/2G3Jh']	['NNP', 'MD', 'VB', 'VBN', 'NNP', 'NN', '.', 'VB', 'PRP$', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', 'JJ', 'NNP', 'CC', 'NNP', 'IN', 'DT', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-person', 'O', 'O', 'O', 'O']
['On', 'Thanksgiving', 'after', 'you', 'done', 'eating', 'its', '#TimeToGetOut', 'unless', 'you', 'wanna', 'help', 'with', 'the', 'dishes']	['IN', 'NNP', 'IN', 'PRP', 'VBN', 'VBG', 'PRP$', 'NN', 'IN', 'PRP', 'VBP', 'VB', 'IN', 'DT', 'NNS']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Let', ""'s"", 'get', 'this', 'show', 'on', 'the', 'road', '!', 'May', 'you', 'have', 'an', 'easy', 'fast', 'and', 'be', 'inscribed', 'for', 'a', 'good', 'year', '.', 'Gmar', 'Chatimah', 'Tova', '!', '#YomKippur', '#5771']"	['VB', 'POS', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN', '.', 'NNP', 'PRP', 'VBP', 'DT', 'JJ', 'NN', 'CC', 'VB', 'VBN', 'IN', 'DT', 'JJ', 'NN', '.', 'NNP', 'NNP', 'NNP', '.', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Called', 'my', 'homie', 'at', 'the', 'door', 'so', 'she', 'could', 'get', 'in', 'Secrets', 'free', 'on', 'Thursday', '.....', '#HoodRatsNeedLoveToo']	['VBN', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'IN', 'PRP', 'MD', 'VB', 'IN', 'NNP', 'JJ', 'IN', 'NNP', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O']
['What', 'is', 'everyone', 'watching', 'this', 'weekend', '?', 'Twins', '?', 'Vikings', '?', 'anyone', 'going', 'to', 'see', 'Friday', 'Night', 'Lights', '?']	['WP', 'VBZ', 'NN', 'VBG', 'DT', 'NN', '.', 'NNS', '.', 'NNS', '.', 'NN', 'VBG', 'TO', 'VB', 'NNP', 'NNP', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'O']
['RT', '@JoeCienkowski', ':', 'When', 'people', 'try', 'to', 'say', 'how', 'mean', 'and', 'harsh', 'God', 'was', ',', 'remind', 'them', 'the', 'true', 'nature', 'of', 'God', 'came', 'in', 'the', 'person', 'of', 'Jesus', 'Christ']	['NNP', 'NN', ':', 'WRB', 'NNS', 'VBP', 'TO', 'VB', 'WRB', 'JJ', 'CC', 'JJ', 'NNP', 'VBD', ',', 'VB', 'PRP', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'VBD', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person']
['Over', 'My', 'Boyfriend', 'House', 'Tonite', 'We', 'Going', 'Do', 'The', 'Damn', 'Thing', '.']	['IN', 'NNP', 'NNP', 'NNP', 'NNP', 'PRP', 'VBG', 'VBP', 'DT', 'NNP', 'NNP', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['heheRT', '@yuuuiee', ':', '@nissawaww', 'LOL', 'RT', 'MirLes', ':', 'jamanSD', 'kalo', 'nyabutin', 'uban', 'bokap', 'dpt', '100', 'perak', 'satu', 'uban', '...', 'eh', ',', 'i', 'tweeted', 'this', 'before', '!', 'Dejavu', ':-p']	['NN', 'NN', ':', 'JJ', 'NNP', 'NNP', 'NNP', ':', 'NN', 'NN', 'JJ', 'JJ', 'NN', 'NN', 'CD', 'NN', 'NN', 'NN', ':', 'NN', ',', 'RB', 'VBD', 'DT', 'IN', '.', 'NNP', 'JJ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@TeenThings', ':', 'I', 'love', 'waking', 'up', 'in', 'the', 'middle', 'of', 'the', 'night', 'knowing', 'i', 'have', 'more', 'time', 'to', 'sleep', '.', '#teenthings', '#comedownwithlove']	['JJ', 'NNS', ':', 'PRP', 'VBP', 'VBG', 'RP', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'VBG', 'NNS', 'VBP', 'JJR', 'NN', 'TO', 'VB', '.', 'NNS', 'IN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ThAnK', 'gOd', 'ItS', 'fRiDaY', '!!']	['NNP', 'VBD', 'NNP', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O']
['Need', 'to', 'put', 'summer', 'to', 'bed', 'by', 'Monday', '--', 'just', 'in', 'time', 'for', 'the', 'equinox', '.']	['NN', 'TO', 'VB', 'NN', 'TO', 'NN', 'IN', 'NNP', ':', 'RB', 'IN', 'NN', 'IN', 'DT', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['http://images2.fanpop.com/images/photos/3900000/Edward-100-year-virgin-twilight-series-3937647-510-755.jpg', 'ADOGUEI', 'ESSA', 'IMAGEM']	['JJ', 'NNP', 'NNP', 'NNP']	['O', 'O', 'O', 'O']
['Looking', 'for', 'something', 'to', 'do', 'tonight', '?', 'Samuel', 'Savoirfaire', 'Williams', 'at', 'Potbelly', 'Lincoln', 'Park', 'in', 'Chicago', ',', 'IL', 'http://bit.ly/bKMFgi']	['VBG', 'IN', 'NN', 'TO', 'VB', 'RB', '.', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', ',', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'I-person', 'O', 'B-location', 'I-location', 'I-location', 'O', 'B-location', 'O', 'B-location', 'O']
['Gotta', 'dress', 'up', 'for', 'london', 'fashion', 'week', 'and', 'party', 'in', 'style', '!']	['NNP', 'NN', 'RP', 'IN', 'JJ', 'NN', 'NN', 'CC', 'NN', 'IN', 'NN', '.']	['O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Sooo', 'I', 'jus', 'found', 'out', 'that', 'the', 'rising', 'senior', 'class', 'of', 'The', '@Oprah', 'Leadership', 'Academy', 'is', 'comin', 'to', 'my', 'skool', 'nxt', 'Saturday', 'yeeee', '!!!', ':)']	['NNP', 'PRP', 'VBP', 'VBN', 'RP', 'IN', 'DT', 'VBG', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NNP', 'NNP', 'VBZ', 'VBN', 'TO', 'PRP$', 'NN', 'RB', 'NNP', 'NNP', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['RT', '@broniaisdeadly', ':', 'http://www.youtube.com/watch?v=yRyK9doEmHE', '&lt;', 'A', 'DAY', 'IN', 'THE', 'LIFE', 'OF', 'ME', '.', 'Go', 'comment', 'and', 'subscribe', 'and', ""I'll"", 'love', 'you', '...']"	['NNP', 'RB', ':', 'NN', 'VBZ', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', '.', 'NNP', 'NN', 'CC', 'NN', 'CC', 'NNP', 'VB', 'PRP', ':']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['I', 'just', 'took', '""', 'When', 'your', 'mom', 'makes', 'you', 'go', 'live', 'with', 'your', 'dad', 'Scooter', 'Braun', ',', 'your', 'life', '...""', 'and', 'got', ':', 'Part', '5', '!', 'Try', 'it', ':', 'http://tinyurl.com/3a5qeu6']"	['PRP', 'RB', 'VBD', 'RP', 'WRB', 'PRP$', 'NN', 'VBZ', 'PRP', 'VB', 'JJ', 'IN', 'PRP$', 'NN', 'NNP', 'NNP', ',', 'PRP$', 'NN', 'NN', 'CC', 'VBD', ':', 'VB', 'CD', '.', 'VB', 'PRP', ':', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['..', 'it', ""'s"", 'that', 'time', 'of', 'year', 'when', 'dreams', 'of', 'glassy', 'waves', 'turn', 'to', 'fluffy', 'powder', '..', 'neither', 'of', 'which', 'I', 'will', 'get', 'to', 'enjoy', 'because', 'I', 'have', 'a', 'real', 'job', '.']"	['IN', 'PRP', 'VBZ', 'IN', 'NN', 'IN', 'NN', 'WRB', 'NN', 'IN', 'JJ', 'NNS', 'VBP', 'TO', 'VB', 'NN', 'NNP', 'NN', 'IN', 'WDT', 'PRP', 'MD', 'VB', 'TO', 'VB', 'IN', 'PRP', 'VBP', 'DT', 'JJ', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['New', 'Post', ':', 'Beyonce', ':', 'I', 'Am', 'Yours', 'Playlist', 'Featured', 'on', 'VEVO', 'Live', 'Week', '[', 'Videos', ']', 'http://bit.ly/b1mqom']	['NNP', 'NNP', ':', 'NN', ':', 'PRP', 'VBP', 'JJ', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NN']	['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O']
['patate', 'mai', 'c', 'long', 'kan', 'm', 'pr', 'just', 'ki', 'se', 'dise', 'oui', '#ss4']	['NN', 'NNS', 'VBP', 'RB', 'JJ', 'NN', 'NN', 'RB', 'VB', 'JJ', 'NN', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@camamay', 'i', 'thought', 'u', 'were', 'there', 'when', 'i', 'was', 'coming', '!']	['NN', 'NN', 'VBD', 'RB', 'VBD', 'EX', 'WRB', 'NN', 'VBD', 'VBG', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Pedersen', ':', 'Hangeland', ""won't"", 'be', 'at', 'Fulham', 'for', 'long', 'http://bit.ly/aCXCNE', '#blackburnrovers']"	['NN', ':', 'NNP', 'WRB', 'VB', 'IN', 'NNP', 'IN', 'RB', 'JJ', 'NNS']	['B-person', 'O', 'B-person', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O']
['Vintage', 'sports', 'cars', 'capture', 'the', 'feeling', 'of', 'an', 'earlier', 'time', 'http://bit.ly/aZCBOm', '#classic', '#cars']	['NNP', 'NNS', 'NNS', 'VBP', 'DT', 'NN', 'IN', 'DT', 'JJR', 'NN', 'NN', 'JJ', 'NNS']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['The', 'day', 'you', 'left', 'us', 'was', 'a', 'day', 'we', 'lost', 'a', 'loved', 'one', '.', 'But', 'we', 'will', 'never', 'leave', 'you', ',', 'Michael', '.', 'All', 'our', 'love', 'forever', '.']	['DT', 'NN', 'PRP', 'VBD', 'PRP', 'VBD', 'DT', 'NN', 'PRP', 'VBD', 'DT', 'JJ', 'CD', '.', 'CC', 'PRP', 'MD', 'RB', 'VB', 'PRP', ',', 'NNP', '.', 'DT', 'PRP$', 'NN', 'RB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@VanessaSCassie', ':', 'Ok', ',', 'one', 'more', 'tweet', 'before', 'I', 'go', ':', 'Fresh', 'Look', 'Fridays', 'post', 'was', 'on', 'an', 'math', 'games', 'site', 'for', '#smartboard', 'http://bit.ly/b4MXHG']	['NNP', 'NN', ':', 'NN', ',', 'CD', 'JJR', 'NN', 'IN', 'PRP', 'VBP', ':', 'JJ', 'NNP', 'NNP', 'NN', 'VBD', 'IN', 'DT', 'NN', 'NNS', 'NN', 'IN', 'NNP', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['RT', '@shanejoneill', ':', 'Another', 'day', 'of', 'allday', 'and', 'night', 'skating', 'starting', 'it', 'out', 'with', 'This', 'vanilla', 'iced', 'latte', 'http://plixi.com/p/45648946']	['NNP', 'NN', ':', 'DT', 'NN', 'IN', 'NN', 'CC', 'NN', 'VBG', 'VBG', 'PRP', 'RP', 'IN', 'DT', 'NN', 'VBD', 'NN', 'NN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@MrOH1O', 'I', 'been', 'waiting', 'on', 'that', 'ALL', 'DAY']	['NN', 'PRP', 'VBN', 'VBG', 'IN', 'DT', 'DT', 'NNP']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Still', 'dislike', 'Early', 'Decision', 'for', 'most', 'kids', ',', 'but', 'Early', 'Action', 'can', 'be', 'great', 'when', 'used', 'thoughtfully', '.', 'http://ow.ly/2G1Cn', '#admissions', '#colleges']	['RB', 'VB', 'JJ', 'NNP', 'IN', 'JJS', 'NNS', ',', 'CC', 'JJ', 'NN', 'MD', 'VB', 'JJ', 'WRB', 'VBN', 'RB', '.', 'JJ', 'NNS', 'NNS']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['3', 'weeks', 'of', 'school', 'and', ""i'm"", 'already', 'fed', 'up', 'with', 'it', '.', 'come', 'back', ',', 'summer', '.']"	['CD', 'NNS', 'IN', 'NN', 'CC', 'NN', 'RB', 'VBN', 'RP', 'IN', 'PRP', '.', 'VB', 'RB', ',', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Lohan', 'faces', 'more', 'jail', 'after', 'failed', 'drug', 'test', ':', 'Per', 'the', 'terms', 'of', 'her', 'probation', 'in', 'her', 'DUI', 'case', 'as', 'laid', 'out', 'last', 'mont', '...', 'http://bit.ly/cXoiO2']	['NNP', 'VBZ', 'JJR', 'NN', 'IN', 'VBN', 'NN', 'NN', ':', 'IN', 'DT', 'NNS', 'IN', 'PRP$', 'NN', 'IN', 'PRP$', 'NNP', 'NN', 'IN', 'VBN', 'IN', 'JJ', 'NN', ':', 'NN']	['B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Twenty', 'five', 'after', 'Seven']	['NNP', 'CD', 'IN', 'NN']	['O', 'O', 'O', 'O']
"['@pdparticle', 'How', 'do', 'you', 'think', 'your', 'parents', 'are', 'able', 'to', 'help', 'you', 'with', 'your', 'homework', '?', 'It', ""'s"", 'because', 'they', 'learned', 'the', 'same', 'thing', 'years', 'ago', '.']"	['VB', 'WRB', 'VB', 'PRP', 'VB', 'PRP$', 'NNS', 'VBP', 'JJ', 'TO', 'VB', 'PRP', 'IN', 'PRP$', 'NN', '.', 'PRP', 'VBZ', 'IN', 'PRP', 'VBD', 'DT', 'JJ', 'NN', 'NNS', 'RB', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['overnight', 'tonight', '...', 'gheyyyy']	['JJ', 'NN', ':', 'NN']	['O', 'O', 'O', 'O']
['Why', 'is', 'it', 'that', 'when', 'we', 'KNOW', 'the', 'batteries', 'in', 'a', 'remote', 'are', 'dead', ',', 'we', 'push', 'the', 'buttons', 'harder', '?']	['WRB', 'VBZ', 'PRP', 'IN', 'WRB', 'PRP', 'VBP', 'DT', 'NNS', 'IN', 'DT', 'JJ', 'VBP', 'JJ', ',', 'PRP', 'VBP', 'DT', 'NNS', 'NN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
